"actor","repository_language","pushes"
"andrewroycarter","Ruby","24"
"ccschmitz","Ruby","59"
"glebm","Ruby","670"
"breadbaker","Ruby","38"
"nmccartney","Ruby","60"
"daviskoh","Ruby","39"
"mclaros","Ruby","144"
"filiptepper","Ruby","22"
"sxprophet","Ruby","47"
"alagram","Ruby","54"
"raderj89","Ruby","154"
"abrandoned","Ruby","37"
"BrunoChauvet","Ruby","96"
"makeready","Ruby","157"
"zuazo","Ruby","223"
"bbeaird","Ruby","69"
"brian-davis","Ruby","95"
"Astr0surf3r","Ruby","27"
"beane","Ruby","31"
"igalic","Ruby","65"
"rgarner","Ruby","439"
"lolcrzykid","Ruby","72"
"KirillFedotov","Ruby","124"
"thomast74","Ruby","11"
"waldenraines","Ruby","572"
"Velrok","Ruby","79"
"abargnesi","Ruby","43"
"tommyb67","Ruby","195"
"dtothefp","Ruby","74"
"zachloubier","Ruby","42"
"simoneik","Ruby","235"
"SkyKOG","Ruby","89"
"chetan","Ruby","1054"
"jahdakine","Ruby","40"
"govuk-ci","Ruby","4173"
"muchness","Ruby","59"
"SarahPitts","Ruby","99"
"maburkle","Ruby","45"
"screamingmunch","Ruby","32"
"skrinko","Ruby","29"
"duckinator","Ruby","346"
"ghetzel","Ruby","324"
"DiscreteObject","Ruby","118"
"jcasimir","Ruby","820"
"ArmandoAmador","Ruby","66"
"seamusabshere","Ruby","162"
"banurekha","Ruby","233"
"lukeis","Ruby","15"
"msalvadores","Ruby","829"
"nikolaevav","Ruby","79"
"ngjbbs","Ruby","15"
"olegsobchuk","Ruby","27"
"cloudnull","Ruby","131"
"odewahn","Ruby","92"
"teabait","Ruby","69"
"claco","Ruby","334"
"laserlemon","Ruby","168"
"buznardo","Ruby","134"
"adamvduke","Ruby","69"
"ricn","Ruby","347"
"jasonrwagner","Ruby","81"
"coblej","Ruby","306"
"cvhu","Ruby","21"
"opheliasdaisies","Ruby","48"
"elreplicante","Ruby","125"
"tmehta2442","Ruby","62"
"MicahBrown","Ruby","117"
"DemitriyDN","Ruby","345"
"wolfgangw","Ruby","155"
"minohimself","Ruby","109"
"gadomski","Ruby","47"
"augustf","Ruby","259"
"hggh","Ruby","36"
"ksevelyar","Ruby","113"
"dfederlein","Ruby","16"
"tiagoamaro","Ruby","113"
"dmarcoux","Ruby","23"
"TheSunak","Ruby","22"
"raksonibs","Ruby","133"
"patslat","Ruby","125"
"priyamathew","Ruby","92"
"viking","Ruby","172"
"oelmekki","Ruby","99"
"wader","Ruby","15"
"danmcp","Ruby","1669"
"DeProdigy","Ruby","76"
"witsch","Ruby","21"
"huoxito","Ruby","575"
"dcunited001","Ruby","185"
"shalako","Ruby","11"
"weeksie","Ruby","41"
"Hoedic","Ruby","30"
"vendettanine","Ruby","21"
"OJ","Ruby","59"
"cspriggs220","Ruby","136"
"VictorBersy","Ruby","16"
"dfurber","Ruby","39"
"walter","Ruby","193"
"ghoneycutt","Ruby","132"
"isundaylee","Ruby","74"
"geomese","Ruby","117"
"amfeng","Ruby","18"
"shyndman","Ruby","37"
"josescasanova","Ruby","57"
"ecasilla","Ruby","94"
"mikisvaz","Ruby","371"
"thibaultponcelet","Ruby","34"
"kytrinyx","Ruby","1653"
"ugisozols","Ruby","323"
"inakiabt","Ruby","64"
"benjaminEwhite","Ruby","26"
"toddboom","Ruby","107"
"cam156","Ruby","539"
"ThatITNinja","Ruby","107"
"liggitt","Ruby","795"
"benmacneill","Ruby","687"
"jfirebaugh","Ruby","327"
"osscca","Ruby","21"
"ChenheliHua","Ruby","29"
"XORwell","Ruby","45"
"jbender","Ruby","28"
"jcannava","Ruby","178"
"tansaku","Ruby","96"
"lmatos","Ruby","10"
"Lewisjp","Ruby","29"
"ismasan","Ruby","33"
"meismann","Ruby","17"
"ctailor2","Ruby","63"
"sblackstone","Ruby","47"
"ZDroid","Ruby","21"
"adambray","Ruby","325"
"chriserin","Ruby","130"
"jcohenho","Ruby","112"
"trostli","Ruby","88"
"A1bi","Ruby","147"
"ci-cf-vchs","Ruby","436"
"ouaziz","Ruby","51"
"7even","Ruby","76"
"tessafallon","Ruby","41"
"enspencer","Ruby","150"
"fayimora","Ruby","64"
"1337807","Ruby","73"
"romaonthego","Ruby","173"
"scottdavis","Ruby","130"
"thanhjamin","Ruby","61"
"rteabeault","Ruby","113"
"ryanklimt","Ruby","66"
"mikerowehl","Ruby","31"
"ejlax","Ruby","22"
"brendanjcaffrey","Ruby","40"
"mpedersen2054","Ruby","57"
"agperson","Ruby","38"
"sranso","Ruby","29"
"shravmehta","Ruby","145"
"afiore","Ruby","22"
"jcoyne","Ruby","2103"
"dgabeau","Ruby","10"
"chrisvire","Ruby","21"
"rafaelfranca","Ruby","1496"
"giovannibryden","Ruby","14"
"themrkevin","Ruby","15"
"dwradcliffe","Ruby","165"
"elektret","Ruby","60"
"till","Ruby","408"
"salarkhan","Ruby","86"
"sneal","Ruby","143"
"dfminnojr","Ruby","16"
"vertis","Ruby","75"
"dereksilverman","Ruby","19"
"remotezygote","Ruby","162"
"reppard","Ruby","50"
"jbrehm","Ruby","16"
"friflaj","Ruby","127"
"jgsmith","Ruby","37"
"polar","Ruby","1956"
"pjmorse","Ruby","759"
"kexline4710","Ruby","68"
"janko-m","Ruby","437"
"msaffitz","Ruby","70"
"jonseaberg","Ruby","39"
"snake66","Ruby","41"
"maxigit","Ruby","281"
"russ","Ruby","92"
"lazyatom","Ruby","199"
"registered99","Ruby","50"
"twinge","Ruby","1147"
"remomueller","Ruby","1536"
"chriseppstein","Ruby","237"
"josemarluedke","Ruby","583"
"cgledezma1101","Ruby","24"
"jnicklas","Ruby","158"
"ctweney","Ruby","650"
"ccutrer","Ruby","97"
"divyatalwar","Ruby","167"
"lsugino","Ruby","39"
"ChaeOkay","Ruby","355"
"curtisgithub","Ruby","48"
"lunactic","Ruby","16"
"jjasonclark","Ruby","83"
"SaulG","Ruby","21"
"DanielKehoe","Ruby","463"
"mwilden","Ruby","199"
"fengs","Ruby","41"
"adrienthebo","Ruby","1081"
"bartj3","Ruby","106"
"skottler","Ruby","433"
"ziz","Ruby","54"
"kacole2","Ruby","284"
"danielscottt","Ruby","52"
"tamc","Ruby","48"
"frunns","Ruby","25"
"spsisys","Ruby","283"
"crampleg","Ruby","31"
"ehelms","Ruby","796"
"rchadha","Ruby","14"
"balbeko","Ruby","10"
"neilslater","Ruby","207"
"christianv","Ruby","482"
"kartikluke","Ruby","14"
"bobgilmore","Ruby","39"
"ceciliarivero","Ruby","268"
"rkettering","Ruby","272"
"AlexBelov","Ruby","15"
"RichardWigley","Ruby","875"
"danielgatis","Ruby","555"
"0robustus1","Ruby","139"
"kjvarga","Ruby","16"
"eviltrout","Ruby","193"
"RafaelFS","Ruby","21"
"Nejuf","Ruby","78"
"zalapeach","Ruby","233"
"bkerley","Ruby","224"
"martinemde","Ruby","333"
"jmagoon","Ruby","41"
"GavinJoyce","Ruby","894"
"jbuckle","Ruby","184"
"binaryphile","Ruby","122"
"twalpole","Ruby","159"
"srikasip","Ruby","78"
"stuartnelson3","Ruby","168"
"bastosmichael","Ruby","141"
"drkyro","Ruby","95"
"ttimsmith","Ruby","217"
"tlunter","Ruby","194"
"stefioan","Ruby","28"
"lchamb","Ruby","25"
"miks","Ruby","428"
"cpirich","Ruby","33"
"erikrikarddaniel","Ruby","142"
"timdorr","Ruby","63"
"tkrajcar","Ruby","27"
"seancsb","Ruby","88"
"tomburger","Ruby","32"
"thescouser89","Ruby","154"
"proofek","Ruby","11"
"RhysStansfield","Ruby","83"
"corporadobob","Ruby","45"
"canadaduane","Ruby","100"
"jrubyci","Ruby","1182"
"boyers","Ruby","268"
"MappingKat","Ruby","89"
"jdguzman","Ruby","12"
"Anujan","Ruby","49"
"geneeves","Ruby","123"
"predatorian3","Ruby","10"
"meikoudras","Ruby","23"
"thomascate","Ruby","143"
"jvdp","Ruby","31"
"stungeye","Ruby","91"
"mharris717","Ruby","203"
"rorymckinley","Ruby","35"
"bltavares","Ruby","115"
"cjlwired","Ruby","126"
"jeffnv","Ruby","259"
"satully89","Ruby","77"
"maynkj","Ruby","176"
"MattLemmon","Ruby","132"
"benjaminoakes","Ruby","278"
"wedsonlima","Ruby","161"
"lindenmelvin","Ruby","192"
"jacknagel","Ruby","2522"
"daniel-pittman","Ruby","225"
"JaimeLynSchatz","Ruby","98"
"kevmoo","Ruby","91"
"shantanusharma","Ruby","538"
"javierg","Ruby","149"
"graham117","Ruby","40"
"PaddyBadger","Ruby","78"
"oreoshake","Ruby","384"
"travisjeffery","Ruby","87"
"murraju","Ruby","510"
"devilshaircut","Ruby","123"
"i42n","Ruby","170"
"jeorgun","Ruby","44"
"fzagarzazu","Ruby","25"
"garysweaver","Ruby","414"
"kellyredding","Ruby","947"
"AsherBond","Ruby","4328"
"bluepojo","Ruby","62"
"GUI","Ruby","502"
"karolsarnacki","Ruby","108"
"r-barnes","Ruby","227"
"cemmanuel1","Ruby","204"
"bhaity","Ruby","18"
"galulex","Ruby","113"
"jeremyf","Ruby","1616"
"robotafterall","Ruby","33"
"felipeconti","Ruby","163"
"Andrewglass1","Ruby","90"
"sammy1088","Ruby","19"
"eskang","Ruby","56"
"ktc-jenkins","Ruby","103"
"kenmazaika","Ruby","211"
"apoon-","Ruby","106"
"rachelhay","Ruby","130"
"andwin","Ruby","67"
"rickcarlino","Ruby","73"
"gregorl","Ruby","54"
"denishaskin","Ruby","238"
"ShaneBurkhart","Ruby","193"
"spaceout","Ruby","70"
"rrgayhart","Ruby","319"
"dpo","Ruby","58"
"gabegrundtner","Ruby","87"
"ksoderstrom","Ruby","39"
"arisro","Ruby","39"
"todd","Ruby","72"
"kyletolle","Ruby","168"
"graysonwright","Ruby","113"
"Rodeoclash","Ruby","90"
"nicolas-brousse","Ruby","142"
"zackmdavis","Ruby","108"
"wk8","Ruby","34"
"baileyspace","Ruby","122"
"morcik","Ruby","30"
"hengchu","Ruby","40"
"eos87","Ruby","147"
"vcavallo","Ruby","129"
"pebra","Ruby","10"
"Yaritza","Ruby","17"
"abuxton","Ruby","93"
"runyans7","Ruby","44"
"StevenNunez","Ruby","116"
"telemachus","Ruby","510"
"cgjohnson","Ruby","70"
"openshift-bot","Ruby","2499"
"wvengen","Ruby","572"
"cf-services","Ruby","562"
"sodabrew","Ruby","538"
"rozaev","Ruby","28"
"aaronlidman","Ruby","56"
"emobile","Ruby","39"
"blakehilscher","Ruby","386"
"coderanger","Ruby","233"
"boyvanduuren","Ruby","40"
"sikora","Ruby","73"
"speedblue","Ruby","61"
"pstoica","Ruby","359"
"Egogre","Ruby","39"
"omnimal","Ruby","39"
"southpolesteve","Ruby","362"
"maran","Ruby","69"
"jonpugh","Ruby","39"
"craigmcsavaney","Ruby","141"
"sbrauer","Ruby","10"
"ChrisFichman","Ruby","17"
"willkelly","Ruby","312"
"cpflores","Ruby","113"
"patricko","Ruby","90"
"melari","Ruby","267"
"clausti","Ruby","78"
"rudedoc","Ruby","144"
"srosa","Ruby","28"
"daytonn","Ruby","107"
"kbockmanrs","Ruby","21"
"robhdawson","Ruby","114"
"gilliek","Ruby","43"
"Adam89","Ruby","96"
"spheromak","Ruby","602"
"dmchoull","Ruby","38"
"thetonic2001","Ruby","56"
"aufi","Ruby","13"
"rexos","Ruby","219"
"peakpg","Ruby","62"
"brianbianco","Ruby","104"
"danielweinmann","Ruby","313"
"jasonaibrahim","Ruby","65"
"toppy42","Ruby","13"
"peterlong","Ruby","11"
"jasonthomas","Ruby","62"
"joelsawyer","Ruby","160"
"jackrr","Ruby","44"
"kenniyu","Ruby","32"
"pzula","Ruby","113"
"djcp","Ruby","413"
"adamdelaney","Ruby","20"
"hardyoyo","Ruby","46"
"AM-lvl3","Ruby","67"
"coolo","Ruby","856"
"EbenezerEdelman","Ruby","153"
"ianrenton","Ruby","297"
"alexandred","Ruby","36"
"RileePlus","Ruby","79"
"thanj","Ruby","12"
"wallace","Ruby","39"
"caleorourke","Ruby","50"
"kristenboydstun","Ruby","148"
"twokul","Ruby","128"
"monfresh","Ruby","378"
"arunagw","Ruby","580"
"yihui","Ruby","49"
"hiramatsutaku","Ruby","68"
"peterjmit","Ruby","36"
"foxnewsnetwork","Ruby","122"
"mrkaczor","Ruby","15"
"dimtruck","Ruby","30"
"babot","Ruby","204"
"bsedat","Ruby","73"
"albatrocity","Ruby","166"
"sroegner","Ruby","35"
"v-yarotsky","Ruby","322"
"schreiaj","Ruby","55"
"urbanslug","Ruby","16"
"eddorre","Ruby","200"
"zduci","Ruby","353"
"mlttanaka","Ruby","65"
"ryancragun","Ruby","32"
"quirkey","Ruby","30"
"Sethoscope1","Ruby","64"
"sdbeng","Ruby","13"
"india518","Ruby","26"
"mattgillooly","Ruby","39"
"Petesta","Ruby","99"
"semalead","Ruby","91"
"mpreath","Ruby","16"
"dvogel","Ruby","68"
"garrettqmartin8","Ruby","133"
"vonkanehoffen","Ruby","65"
"jbirdjavi","Ruby","269"
"mohawkjohn","Ruby","27"
"tvdeyen","Ruby","558"
"Brent-Moseley","Ruby","26"
"sahglie","Ruby","69"
"mgartner","Ruby","60"
"polycarpou","Ruby","23"
"ngeballe","Ruby","46"
"doc-khateer","Ruby","16"
"jonjchew","Ruby","173"
"krepkiy","Ruby","67"
"jamesjtong","Ruby","26"
"pathann","Ruby","83"
"fenmarel","Ruby","14"
"naaano","Ruby","56"
"keb97","Ruby","256"
"jjgreen","Ruby","12"
"MarcoMorawec","Ruby","382"
"PallaviTS","Ruby","77"
"amoras5","Ruby","82"
"Crystal08","Ruby","98"
"DanSTurner","Ruby","62"
"eric-horacek","Ruby","16"
"Kphillycat","Ruby","28"
"afzal-lakdawala","Ruby","82"
"ricbermo","Ruby","15"
"andrewlewiscampbell","Ruby","10"
"composit","Ruby","129"
"igor47","Ruby","76"
"mgiraldo","Ruby","215"
"cthielen","Ruby","953"
"bwinterling","Ruby","87"
"JIAZHEN","Ruby","151"
"laurentqro","Ruby","58"
"treydock","Ruby","132"
"ryanaip","Ruby","10"
"gsprenger","Ruby","87"
"mghenry","Ruby","97"
"jshumakerpruitt","Ruby","19"
"vjoel","Ruby","351"
"makimoto","Ruby","42"
"tjustino","Ruby","33"
"wormzer","Ruby","47"
"jhoblitt","Ruby","193"
"halostatue","Ruby","107"
"ritvvijparrikh","Ruby","75"
"matao","Ruby","226"
"diwei-jiang","Ruby","15"
"parthaa","Ruby","175"
"Keithbsmiley","Ruby","3082"
"skwp","Ruby","195"
"HeeL","Ruby","227"
"lum","Ruby","252"
"dmsimard","Ruby","17"
"oddityoverseer13","Ruby","22"
"Sharagoz","Ruby","67"
"danielwellman","Ruby","47"
"molfar","Ruby","127"
"wireframe","Ruby","112"
"AndrewGuard","Ruby","86"
"wanderingslc","Ruby","37"
"tkerber","Ruby","26"
"haroonrasheed333","Ruby","28"
"robomc","Ruby","15"
"deivid-rodriguez","Ruby","478"
"wonjunnn","Ruby","94"
"dmchk","Ruby","183"
"soemo","Ruby","11"
"mchf","Ruby","157"
"andrewhavens","Ruby","80"
"wwkeyboard","Ruby","23"
"brookisme","Ruby","239"
"kadon76","Ruby","15"
"psstoev","Ruby","13"
"UAGLuisPalacios","Ruby","15"
"matsimitsu","Ruby","30"
"simple10","Ruby","121"
"braddunbar","Ruby","36"
"Mashpy","Ruby","70"
"mprins","Ruby","12"
"Flaburgan","Ruby","196"
"jvanmetre","Ruby","10"
"monnand","Ruby","15"
"danavery","Ruby","187"
"jvazquez-r7","Ruby","827"
"haugstrup","Ruby","38"
"brenton","Ruby","77"
"binnisb","Ruby","144"
"QuillyT","Ruby","110"
"mclee","Ruby","41"
"digitalextremist","Ruby","145"
"gommy","Ruby","49"
"jamonholmgren","Ruby","553"
"strongh","Ruby","58"
"yurids","Ruby","13"
"damienmg","Ruby","11"
"streetrader","Ruby","100"
"nambrot","Ruby","51"
"rahul-sekhar","Ruby","184"
"elliottm","Ruby","50"
"TooManyBees","Ruby","452"
"gnomesysadmins","Ruby","27"
"fdv","Ruby","215"
"kevincox","Ruby","101"
"embs","Ruby","30"
"elchingon","Ruby","13"
"FluxAugur","Ruby","169"
"phillmv","Ruby","35"
"phoet","Ruby","376"
"afb","Ruby","40"
"mkorcy","Ruby","182"
"NanoXD","Ruby","1390"
"ajsharma","Ruby","117"
"emamut","Ruby","12"
"tammofreese","Ruby","15"
"vivek-growmobile","Ruby","22"
"evsheino","Ruby","110"
"natatat","Ruby","121"
"sgammon","Ruby","20"
"knowuh","Ruby","515"
"karlhungus","Ruby","124"
"colszowka","Ruby","99"
"BernardDoherty","Ruby","26"
"estolfo","Ruby","337"
"DaveBlooman","Ruby","108"
"rikkit","Ruby","20"
"bootstraponline","Ruby","1108"
"silas","Ruby","74"
"Kizziah","Ruby","101"
"strivedi183","Ruby","373"
"smutnyleszek","Ruby","18"
"Reti500","Ruby","80"
"batasrki","Ruby","86"
"adamjonas","Ruby","19"
"yuhuilin","Ruby","281"
"michaelfairley","Ruby","130"
"mstarke","Ruby","12"
"rreusser","Ruby","92"
"jmacpherson","Ruby","71"
"twilson63","Ruby","23"
"allspiritseve","Ruby","48"
"croaker","Ruby","36"
"alexyang21","Ruby","158"
"awead","Ruby","616"
"Bkahler","Ruby","39"
"sylus","Ruby","425"
"millzpaugh","Ruby","19"
"garnertb","Ruby","47"
"nanan9177","Ruby","46"
"mcarthurgill","Ruby","222"
"alejandrogutierrez","Ruby","449"
"francisco","Ruby","55"
"paulchong","Ruby","30"
"bensie","Ruby","268"
"matsumonkie","Ruby","39"
"glarrai1","Ruby","350"
"danawoodman","Ruby","32"
"LGordon2","Ruby","32"
"edatrix","Ruby","60"
"RickCSong","Ruby","54"
"damiengo","Ruby","46"
"jdrur","Ruby","64"
"dominic","Ruby","90"
"donaldG21","Ruby","10"
"wvmitchell","Ruby","215"
"omegahm","Ruby","143"
"Salzig","Ruby","17"
"kroy","Ruby","39"
"marothstein","Ruby","36"
"mehulkar","Ruby","511"
"kyleconrad","Ruby","11"
"lydiachung","Ruby","25"
"gkellogg","Ruby","870"
"seaneshbaugh","Ruby","402"
"halfbyte","Ruby","33"
"kylog","Ruby","155"
"RazielZ","Ruby","12"
"zrivest","Ruby","115"
"sgray11","Ruby","176"
"jumph4x","Ruby","221"
"bricejlin","Ruby","212"
"kwestein","Ruby","28"
"shmeadyy","Ruby","110"
"eduardocallado","Ruby","44"
"vito","Ruby","300"
"chrisballinger","Ruby","108"
"mushky","Ruby","54"
"joelmoss","Ruby","95"
"ellie007","Ruby","61"
"salmanv","Ruby","59"
"danielboggs","Ruby","33"
"loren","Ruby","33"
"annabeldunstone","Ruby","169"
"joffet","Ruby","64"
"DanielRedOak","Ruby","14"
"ignaciocontreras","Ruby","46"
"MatthewTLackey","Ruby","74"
"jcdavison","Ruby","145"
"mdeiters","Ruby","17"
"atessarowicz","Ruby","32"
"le0pard","Ruby","1260"
"gjmurakami-10gen","Ruby","85"
"dmerrick","Ruby","73"
"radar","Ruby","3986"
"sbonami","Ruby","11"
"MitulP91","Ruby","137"
"volmer","Ruby","114"
"erichwelz","Ruby","95"
"jjyg","Ruby","136"
"claudiug","Ruby","212"
"carpeliam","Ruby","55"
"ericqweinstein","Ruby","78"
"Willfire19","Ruby","89"
"ggreer","Ruby","48"
"antoine-g","Ruby","16"
"stevef","Ruby","91"
"krainboltgreene","Ruby","401"
"Tallisado","Ruby","51"
"jronallo","Ruby","246"
"fw42","Ruby","141"
"leeacto","Ruby","293"
"pkmitre","Ruby","71"
"burke187","Ruby","20"
"alexmoore","Ruby","22"
"colinrymer","Ruby","70"
"mitio","Ruby","212"
"russelltaff","Ruby","64"
"paulsutcliffe","Ruby","401"
"jeremy","Ruby","206"
"julianray","Ruby","206"
"orangewolf","Ruby","173"
"pui","Ruby","52"
"danhorst","Ruby","138"
"arthurnn","Ruby","487"
"JONBRWN","Ruby","28"
"nishacodes","Ruby","147"
"juanmotherfuckingoldstein","Ruby","21"
"TSMMark","Ruby","681"
"bguthrie","Ruby","386"
"aaronzdavis","Ruby","13"
"anselmbradford","Ruby","631"
"benweint","Ruby","58"
"WIZARDISHUNGRY","Ruby","53"
"chrisroberts","Ruby","737"
"alunduil","Ruby","83"
"ranjan","Ruby","38"
"fvillegas","Ruby","50"
"chaddjohnson","Ruby","45"
"kressi","Ruby","49"
"jvennix-r7","Ruby","119"
"daviddavis","Ruby","1733"
"bblack","Ruby","21"
"jazzqueenjessie","Ruby","72"
"pikesley","Ruby","528"
"rottmanj","Ruby","25"
"jby","Ruby","133"
"Zumgugger","Ruby","40"
"rkoster","Ruby","66"
"rlyon","Ruby","80"
"zachmokahn","Ruby","236"
"chendo","Ruby","62"
"paulmooring","Ruby","30"
"johann8384","Ruby","15"
"rubberviscous","Ruby","204"
"shymans","Ruby","87"
"pmorie","Ruby","644"
"cf-bosh","Ruby","2921"
"herveleroy","Ruby","533"
"edsinclair","Ruby","28"
"chuckbutler","Ruby","118"
"olssonsimon","Ruby","33"
"TylerBrock","Ruby","383"
"scjody","Ruby","28"
"daniellermcd","Ruby","38"
"jleveringDBC","Ruby","65"
"Drewzar","Ruby","37"
"jrochkind","Ruby","699"
"dan-silver","Ruby","101"
"melissanoelle","Ruby","13"
"camerond","Ruby","33"
"justinweiss","Ruby","31"
"pezholio","Ruby","653"
"grosser","Ruby","796"
"ashahab-altiscale","Ruby","46"
"xiaoyong","Ruby","15"
"harrysboileau","Ruby","67"
"3dmancer","Ruby","51"
"JFickel","Ruby","281"
"gambaroff","Ruby","15"
"joaomilho","Ruby","68"
"benwoody","Ruby","118"
"ryuzee","Ruby","210"
"keithgordon","Ruby","48"
"OrelSokolov","Ruby","52"
"Iristyle","Ruby","149"
"tomprats","Ruby","18"
"maxamillion","Ruby","522"
"phss","Ruby","54"
"jacklin10","Ruby","11"
"mholubowski","Ruby","72"
"wolf31o2","Ruby","36"
"mnelson","Ruby","262"
"leoc","Ruby","33"
"rsierra","Ruby","21"
"sconstantinides","Ruby","55"
"Msowmya","Ruby","51"
"rmm5t","Ruby","290"
"ironcladlou","Ruby","969"
"SunnyIzr","Ruby","73"
"tunacasserole","Ruby","418"
"kevinejohn","Ruby","29"
"bagelbits","Ruby","12"
"panicbus","Ruby","107"
"rclosner","Ruby","133"
"jonfaulkenberry","Ruby","35"
"mmoss","Ruby","34"
"bobbilee19","Ruby","95"
"sennychu","Ruby","553"
"mtgrosser","Ruby","53"
"6twenty","Ruby","46"
"thisisnati","Ruby","24"
"alexsiri7","Ruby","54"
"mose","Ruby","492"
"gavinlin","Ruby","55"
"jasonthompson","Ruby","57"
"Dawenster","Ruby","323"
"O-I","Ruby","227"
"nabeta","Ruby","1463"
"spinlock99","Ruby","27"
"jhamon","Ruby","50"
"plerohellec","Ruby","48"
"shekibobo","Ruby","231"
"EmmanuelOga","Ruby","66"
"coneybeare","Ruby","24"
"AmalHussein","Ruby","202"
"aleksharma12","Ruby","88"
"ankit8898","Ruby","117"
"chenhoward","Ruby","44"
"matjack1","Ruby","18"
"zhaoyan1117","Ruby","58"
"pierre","Ruby","392"
"bkuhlmann","Ruby","750"
"dblock","Ruby","575"
"zhirongg","Ruby","36"
"CMDann","Ruby","68"
"evanrinehart","Ruby","47"
"vfarcic","Ruby","26"
"tiffanypeon","Ruby","17"
"billperegoy","Ruby","64"
"shannonrush","Ruby","86"
"Neelp22","Ruby","79"
"arches","Ruby","89"
"JangoSteve","Ruby","113"
"redcyb","Ruby","40"
"ben-biddington","Ruby","115"
"smith11235","Ruby","122"
"jamkcas","Ruby","61"
"ericroberts","Ruby","36"
"ande3577","Ruby","268"
"nikhiltaneja","Ruby","68"
"ianunruh","Ruby","276"
"dnicole","Ruby","69"
"joshisaurabh","Ruby","45"
"leap-code-o-matic","Ruby","166"
"calebwoods","Ruby","43"
"SteveVitali","Ruby","59"
"alu0100537291","Ruby","146"
